timestamp,time_seconds,x,y,theta,linear_velocity,angular_velocity,curvature,current_curv,upcoming_curv
2025-12-07 17:08:02.431,0.000,0.9994,0.0101,1.5814,0.0680,-0.5048,7.4230,0.0205,0.0232
2025-12-07 17:08:02.476,0.045,0.9995,0.0104,1.5807,0.0865,-0.6422,7.4245,0.0205,0.0232
2025-12-07 17:08:02.525,0.094,1.0014,0.0120,1.5698,0.1075,-0.8027,7.4693,0.0205,0.0263
2025-12-07 17:08:02.577,0.146,1.0059,0.0157,1.5445,0.1290,-0.9771,7.5753,0.0205,0.0263
2025-12-07 17:08:02.708,0.277,1.0072,0.0167,1.5373,0.1530,-1.4134,9.2375,0.0205,0.0263
2025-12-07 17:08:02.723,0.292,1.0115,0.0201,1.5132,0.1587,-1.4860,9.3645,0.0205,0.0263
2025-12-07 17:08:02.774,0.343,1.0237,0.0286,1.4478,0.1766,-1.6123,9.1282,0.0232,0.0298
2025-12-07 17:08:02.957,0.525,1.0313,0.0326,1.4080,0.1715,-2.2752,13.2629,0.0220,0.0285
2025-12-07 17:08:02.977,0.546,1.0426,0.0376,1.3501,0.1758,-2.2643,12.8783,0.0250,0.0324
2025-12-07 17:08:03.031,0.599,1.0611,0.0445,1.2546,0.1887,-2.4067,12.7531,0.0285,0.0370
2025-12-07 17:08:03.075,0.643,1.0685,0.0464,1.2161,0.2008,-2.6097,12.9979,0.0285,0.0370
2025-12-07 17:08:03.122,0.691,1.0766,0.0478,1.1755,0.2132,-2.6660,12.5036,0.0324,0.0422
2025-12-07 17:08:03.183,0.752,1.0944,0.0490,1.0844,0.2268,-2.7830,12.2714,0.0370,0.0483
2025-12-07 17:08:03.229,0.798,1.1038,0.0487,1.0366,0.2384,-2.8400,11.9123,0.0370,0.0483
2025-12-07 17:08:03.401,0.970,1.1086,0.0484,1.0119,0.2823,-2.8400,10.0601,0.0402,0.0538
2025-12-07 17:08:03.429,0.998,1.1484,0.0417,0.8083,0.2895,-2.8400,9.8095,0.0538,0.0722
2025-12-07 17:08:03.477,1.046,1.1689,0.0366,0.7065,0.3018,-2.8400,9.4106,0.0722,0.0932
2025-12-07 17:08:03.523,1.092,1.1840,0.0315,0.6301,0.3133,-2.7373,8.7363,0.0834,0.0989
2025-12-07 17:08:03.577,1.146,1.1891,0.0296,0.6047,0.3260,-2.8016,8.5945,0.0834,0.0989
2025-12-07 17:08:03.625,1.194,1.2040,0.0237,0.5302,0.3129,-2.3679,7.5664,0.0932,0.1028
2025-12-07 17:08:03.675,1.244,1.2140,0.0192,0.4801,0.4214,-1.9919,4.7272,0.0989,0.1047
2025-12-07 17:08:03.836,1.405,1.2189,0.0168,0.4564,0.3822,-1.6662,4.3597,0.1019,0.1095
2025-12-07 17:08:03.878,1.447,1.2676,-0.0027,0.2576,0.5260,-0.3316,0.6305,0.1030,0.1030
2025-12-07 17:08:04.027,1.596,1.2676,-0.0027,0.2576,0.2998,2.8400,9.4736,0.0046,0.0049
2025-12-07 17:08:04.079,1.647,1.3095,-0.0115,0.1699,0.3129,2.8400,9.0750,0.0046,0.0049
2025-12-07 17:08:04.131,1.700,1.3329,-0.0100,0.1624,0.3260,2.8400,8.7105,0.0046,0.0049
2025-12-07 17:08:04.299,1.868,1.3521,-0.0064,0.1778,0.3380,2.8400,8.4018,0.0046,0.0049
2025-12-07 17:08:04.336,1.905,1.3586,-0.0048,0.1858,0.3440,2.8400,8.2556,0.0046,0.0049
2025-12-07 17:08:04.384,1.953,1.3768,0.0004,0.2122,0.3470,2.8400,8.1843,0.0046,0.0049
2025-12-07 17:08:04.429,1.998,1.4139,0.0160,0.2955,0.3485,2.8400,8.1491,0.0046,0.0052
2025-12-07 17:08:04.483,2.052,1.4318,0.0276,0.3544,0.3493,2.8400,8.1317,0.0046,0.0052
2025-12-07 17:08:04.526,2.095,1.4358,0.0308,0.3703,0.3496,2.8400,8.1230,0.0046,0.0052
2025-12-07 17:08:04.662,2.231,1.4434,0.0375,0.4034,0.3498,2.8400,8.1186,0.0046,0.0052
2025-12-07 17:08:04.674,2.243,1.4469,0.0410,0.4205,0.3499,2.8400,8.1165,0.0046,0.0052
2025-12-07 17:08:04.722,2.291,1.4734,0.0925,0.6570,0.3500,2.8400,8.1154,0.0052,0.0058
2025-12-07 17:08:04.779,2.347,1.4755,0.1083,0.7240,0.3500,2.8400,8.1148,0.0055,0.0058
2025-12-07 17:08:04.826,2.395,1.4745,0.1365,0.8425,0.3500,2.8400,8.1146,0.0058,0.0064
2025-12-07 17:08:05.067,2.636,1.4725,0.1476,0.8924,0.3500,2.8400,8.1144,0.0051,0.0054
2025-12-07 17:08:05.081,2.649,1.4625,0.1801,1.0449,0.3500,2.8400,8.1144,0.0054,0.0059
2025-12-07 17:08:05.125,2.694,1.4248,0.2430,1.3748,0.3500,2.0073,5.7352,0.0065,0.0071
2025-12-07 17:08:05.270,2.839,1.4134,0.2555,1.4499,0.4900,1.6497,3.3668,0.0059,0.0065
2025-12-07 17:08:05.281,2.850,1.4096,0.2595,1.4733,0.4900,1.5386,3.1399,0.0059,0.0065
2025-12-07 17:08:05.323,2.892,1.3692,0.3030,1.6981,0.7000,0.2026,0.2894,0.0069,0.0076
2025-12-07 17:08:05.375,2.944,1.3589,0.3158,1.7446,0.7000,-0.0708,0.1012,0.0072,0.0079
2025-12-07 17:08:05.427,2.995,1.3522,0.3255,1.7696,0.7000,-0.2665,0.3807,0.0072,0.0079
2025-12-07 17:08:05.479,3.046,1.3461,0.3360,1.7863,0.7000,-0.3426,0.4894,0.0076,0.0083
2025-12-07 17:08:05.526,3.094,1.3384,0.3533,1.7995,0.7000,-0.4160,0.5942,0.0079,0.0086
2025-12-07 17:08:05.711,3.280,1.3344,0.3658,1.8018,0.7000,0.0582,0.0832,0.0080,0.0085
2025-12-07 17:08:05.725,3.294,1.3315,0.3792,1.7990,0.7000,0.0796,0.1138,0.0080,0.0089
2025-12-07 17:08:05.779,3.348,1.3222,0.4562,1.7614,0.5950,0.5035,0.8462,0.0103,0.0108
2025-12-07 17:08:05.824,3.393,1.3183,0.4770,1.7618,0.5950,0.5607,0.9424,0.0108,0.0117
2025-12-07 17:08:06.004,3.573,1.3156,0.4899,1.7646,0.5950,0.6430,1.0807,0.0098,0.0109
2025-12-07 17:08:06.030,3.598,1.3045,0.5255,1.7874,0.5950,0.5913,0.9938,0.0109,0.0120
2025-12-07 17:08:06.077,3.646,1.2816,0.5811,1.8384,0.7000,0.3868,0.5525,0.0132,0.0137
2025-12-07 17:08:06.121,3.690,1.2712,0.6043,1.8587,0.7000,0.3051,0.4359,0.0137,0.0149
2025-12-07 17:08:06.201,3.770,1.2712,0.6043,1.8587,0.7000,0.3498,0.4998,0.0121,0.0135
2025-12-07 17:08:06.222,3.791,1.2450,0.6696,1.8894,0.7000,0.3168,0.4526,0.0156,0.0171
2025-12-07 17:08:06.272,3.841,1.2342,0.6955,1.9011,0.7000,0.3051,0.4358,0.0164,0.0178
2025-12-07 17:08:06.326,3.895,1.2203,0.7277,1.9149,0.7000,0.3151,0.4502,0.0178,0.0192
2025-12-07 17:08:06.374,3.943,1.2118,0.7470,1.9232,0.7000,0.3452,0.4932,0.0192,0.0204
2025-12-07 17:08:06.425,3.994,1.2000,0.7725,1.9350,0.7000,0.3492,0.4989,0.0199,0.0204
2025-12-07 17:08:06.474,4.043,1.1940,0.7851,1.9412,0.7000,0.3646,0.5209,0.0204,0.0204
2025-12-07 17:08:06.642,4.211,1.1816,0.8104,1.9539,0.7000,0.3700,0.5285,0.0221,0.0221
2025-12-07 17:08:06.679,4.247,1.1491,0.8726,1.9866,0.7000,0.4479,0.6398,0.0208,0.0208
2025-12-07 17:08:06.727,4.295,1.1354,0.8972,2.0005,0.7000,0.4619,0.6598,0.0205,0.0205
2025-12-07 17:08:06.774,4.343,1.1246,0.9153,2.0128,0.5950,0.5034,0.8461,0.0200,0.0200
2025-12-07 17:08:06.828,4.396,1.1137,0.9332,2.0258,0.5950,0.5148,0.8653,0.0197,0.0197
2025-12-07 17:08:06.985,4.554,1.1069,0.9439,2.0349,0.3500,2.2798,6.5139,0.0034,0.0038
2025-12-07 17:08:07.026,4.595,1.0648,1.0024,2.0917,0.3500,2.3311,6.6602,0.0041,0.0045
2025-12-07 17:08:07.074,4.643,1.0535,1.0156,2.1159,0.3500,2.2825,6.5213,0.0043,0.0047
2025-12-07 17:08:07.125,4.693,1.0374,1.0305,2.1569,0.3500,2.0494,5.8553,0.0047,0.0049
2025-12-07 17:08:07.253,4.821,1.0242,1.0394,2.1916,0.4900,1.7050,3.4796,0.0037,0.0041
2025-12-07 17:08:07.277,4.846,0.9730,1.0554,2.3583,0.5950,0.7686,1.2917,0.0043,0.0047
2025-12-07 17:08:07.324,4.892,0.9512,1.0590,2.4241,0.7000,0.3457,0.4938,0.0047,0.0052
2025-12-07 17:08:07.377,4.946,0.9266,1.0697,2.4585,0.7000,0.1327,0.1896,0.0049,0.0054
2025-12-07 17:08:07.425,4.994,0.9080,1.0809,2.4710,0.7000,0.0722,0.1031,0.0052,0.0056
2025-12-07 17:08:07.472,5.040,0.8908,1.0933,2.4755,0.7000,0.1020,0.1457,0.0056,0.0060
2025-12-07 17:08:07.528,5.097,0.8740,1.1060,2.4780,0.7000,0.1241,0.1773,0.0058,0.0062
2025-12-07 17:08:07.635,5.203,0.8684,1.1102,2.4789,0.7000,0.4580,0.6542,0.0050,0.0055
2025-12-07 17:08:07.673,5.242,0.8174,1.1472,2.4902,0.5950,0.5008,0.8417,0.0060,0.0065
2025-12-07 17:08:07.729,5.297,0.7880,1.1648,2.5099,0.7000,0.4270,0.6100,0.0065,0.0070
2025-12-07 17:08:07.781,5.350,0.7655,1.1770,2.5287,0.7000,0.3374,0.4820,0.0070,0.0075
2025-12-07 17:08:07.831,5.400,0.7532,1.1839,2.5364,0.7000,0.3069,0.4384,0.0073,0.0078
2025-12-07 17:08:07.968,5.537,0.7349,1.1945,2.5455,0.7000,0.3496,0.4994,0.0064,0.0070
2025-12-07 17:08:07.978,5.547,0.7228,1.2015,2.5510,0.7000,0.3420,0.4886,0.0064,0.0070
2025-12-07 17:08:08.026,5.594,0.6490,1.2422,2.5847,0.7000,0.2589,0.3698,0.0082,0.0089
2025-12-07 17:08:08.076,5.645,0.6241,1.2550,2.5967,0.7000,0.2300,0.3286,0.0089,0.0096
2025-12-07 17:08:08.127,5.695,0.5930,1.2711,2.6086,0.7000,0.2145,0.3065,0.0096,0.0102
2025-12-07 17:08:08.284,5.853,0.5805,1.2776,2.6130,0.7000,0.3182,0.4546,0.0083,0.0091
2025-12-07 17:08:08.323,5.892,0.4990,1.3183,2.6404,0.7000,0.3192,0.4561,0.0108,0.0116
2025-12-07 17:08:08.373,5.942,0.4798,1.3269,2.6495,0.7000,0.3095,0.4421,0.0116,0.0125
2025-12-07 17:08:08.427,5.995,0.4541,1.3382,2.6611,0.7000,0.3016,0.4308,0.0125,0.0133
2025-12-07 17:08:08.471,6.040,0.4348,1.3466,2.6692,0.7000,0.2962,0.4232,0.0129,0.0138
2025-12-07 17:08:08.619,6.188,0.4154,1.3548,2.6773,0.7000,0.3552,0.5074,0.0125,0.0137
2025-12-07 17:08:08.625,6.194,0.4089,1.3575,2.6799,0.7000,0.3570,0.5100,0.0131,0.0142
2025-12-07 17:08:08.677,6.246,0.3371,1.3859,2.7112,0.7000,0.3622,0.5174,0.0159,0.0171
2025-12-07 17:08:08.724,6.293,0.3173,1.3930,2.7209,0.7000,0.3747,0.5354,0.0171,0.0178
2025-12-07 17:08:08.777,6.345,0.2841,1.4044,2.7374,0.7000,0.3813,0.5448,0.0178,0.0178
2025-12-07 17:08:08.923,6.492,0.2640,1.4109,2.7477,0.7000,0.3850,0.5500,0.0186,0.0186
2025-12-07 17:08:08.933,6.501,0.2574,1.4129,2.7515,0.7000,0.3748,0.5354,0.0186,0.0186
2025-12-07 17:08:08.976,6.545,0.1696,1.4382,2.7966,0.7000,0.4598,0.6568,0.0173,0.0173
2025-12-07 17:08:09.026,6.594,0.1424,1.4450,2.8116,0.7000,0.4938,0.7054,0.0169,0.0169
2025-12-07 17:08:09.076,6.645,0.1082,1.4518,2.8354,0.7000,0.4943,0.7061,0.0164,0.0164
2025-12-07 17:08:09.127,6.696,0.0808,1.4567,2.8548,0.5950,0.5108,0.8585,0.0160,0.0160
2025-12-07 17:08:09.251,6.819,0.0739,1.4578,2.8596,0.3500,2.1379,6.1082,0.0030,0.0033
2025-12-07 17:08:09.278,6.846,0.0240,1.4642,2.8971,0.3500,2.2166,6.3332,0.0034,0.0037
2025-12-07 17:08:09.326,6.895,-0.0237,1.4663,2.9457,0.3500,2.0667,5.9048,0.0040,0.0043
2025-12-07 17:08:09.373,6.942,-0.0464,1.4638,2.9826,0.3500,2.0072,5.7350,0.0041,0.0044
2025-12-07 17:08:09.427,6.996,-0.0627,1.4604,3.0152,0.4900,1.8869,3.8508,0.0043,0.0046
2025-12-07 17:08:09.479,7.048,-0.0788,1.4554,3.0537,0.4900,1.7180,3.5061,0.0044,0.0047
2025-12-07 17:08:09.615,7.184,-0.0897,1.4509,3.0835,0.4900,1.2803,2.6128,0.0035,0.0038
2025-12-07 17:08:09.629,7.198,-0.1001,1.4460,3.1142,0.4900,1.1093,2.2638,0.0037,0.0040
2025-12-07 17:08:09.676,7.245,-0.1538,1.4078,-2.9734,0.7000,-0.0809,0.1156,0.0043,0.0046
2025-12-07 17:08:09.723,7.291,-0.1675,1.3988,-2.9399,0.7000,-0.3052,0.4360,0.0045,0.0048
2025-12-07 17:08:09.780,7.349,-0.1893,1.3886,-2.9188,0.7000,-0.4338,0.6197,0.0048,0.0051
2025-12-07 17:08:09.903,7.472,-0.2079,1.3832,-2.9174,0.7000,-0.0655,0.0936,0.0044,0.0048
2025-12-07 17:08:09.926,7.495,-0.2702,1.3757,-2.9496,0.7000,0.2250,0.3214,0.0052,0.0056
2025-12-07 17:08:09.978,7.547,-0.2985,1.3704,-2.9488,0.7000,0.2657,0.3795,0.0058,0.0062
2025-12-07 17:08:10.023,7.592,-0.3189,1.3652,-2.9426,0.7000,0.2559,0.3655,0.0060,0.0064
2025-12-07 17:08:10.078,7.646,-0.3460,1.3579,-2.9333,0.7000,0.2344,0.3349,0.0064,0.0068
2025-12-07 17:08:10.126,7.695,-0.3731,1.3505,-2.9245,0.7000,0.2184,0.3119,0.0068,0.0072
2025-12-07 17:08:10.267,7.836,-0.3933,1.3449,-2.9184,0.7000,0.3113,0.4446,0.0060,0.0065
2025-12-07 17:08:10.276,7.845,-0.4001,1.3430,-2.9165,0.7000,0.3114,0.4449,0.0060,0.0065
2025-12-07 17:08:10.335,7.904,-0.4606,1.3252,-2.8974,0.7000,0.2910,0.4157,0.0072,0.0077
2025-12-07 17:08:10.377,7.945,-0.4806,1.3186,-2.8892,0.7000,0.2747,0.3925,0.0077,0.0083
2025-12-07 17:08:10.424,7.992,-0.5006,1.3120,-2.8814,0.7000,0.2592,0.3703,0.0080,0.0085
2025-12-07 17:08:10.479,8.048,-0.5272,1.3030,-2.8718,0.7000,0.2561,0.3658,0.0088,0.0093
2025-12-07 17:08:10.620,8.189,-0.5470,1.2962,-2.8649,0.7000,0.3288,0.4698,0.0081,0.0087
2025-12-07 17:08:10.631,8.200,-0.5537,1.2939,-2.8626,0.7000,0.3274,0.4677,0.0081,0.0087
2025-12-07 17:08:10.678,8.247,-0.6064,1.2748,-2.8435,0.7000,0.3205,0.4578,0.0097,0.0103
2025-12-07 17:08:10.726,8.295,-0.6325,1.2644,-2.8317,0.7000,0.3058,0.4369,0.0103,0.0110
2025-12-07 17:08:10.778,8.347,-0.6456,1.2592,-2.8261,0.7000,0.3016,0.4309,0.0107,0.0113
2025-12-07 17:08:10.824,8.393,-0.6715,1.2485,-2.8152,0.7000,0.2993,0.4276,0.0113,0.0120
2025-12-07 17:08:10.940,8.509,-0.6845,1.2431,-2.8098,0.7000,0.3494,0.4991,0.0114,0.0122
2025-12-07 17:08:10.978,8.546,-0.7424,1.2179,-2.7857,0.7000,0.3629,0.5185,0.0135,0.0143
2025-12-07 17:08:11.027,8.596,-0.7614,1.2090,-2.7763,0.7000,0.3705,0.5293,0.0143,0.0151
2025-12-07 17:08:11.077,8.646,-0.7867,1.1966,-2.7631,0.7000,0.3748,0.5355,0.0151,0.0151
2025-12-07 17:08:11.121,8.690,-0.8118,1.1840,-2.7498,0.7000,0.3848,0.5497,0.0150,0.0150
2025-12-07 17:08:11.272,8.840,-0.8366,1.1709,-2.7362,0.7000,0.3949,0.5641,0.0154,0.0154
2025-12-07 17:08:11.280,8.849,-0.8428,1.1676,-2.7327,0.7000,0.3882,0.5546,0.0154,0.0154
2025-12-07 17:08:11.322,8.891,-0.9101,1.1296,-2.6946,0.7000,0.4765,0.6808,0.0145,0.0145
2025-12-07 17:08:11.375,8.944,-0.9281,1.1186,-2.6832,0.5950,0.5078,0.8535,0.0142,0.0142
2025-12-07 17:08:11.425,8.994,-0.9458,1.1073,-2.6697,0.5950,0.5074,0.8527,0.0140,0.0140
2025-12-07 17:08:11.477,9.046,-0.9564,1.1004,-2.6604,0.5950,0.5371,0.9027,0.0137,0.0137
2025-12-07 17:08:11.524,9.093,-0.9759,1.0863,-2.6418,0.5950,0.5386,0.9052,0.0134,0.0134
2025-12-07 17:08:11.636,9.205,-0.9807,1.0827,-2.6370,0.3500,2.1323,6.0923,0.0026,0.0028
2025-12-07 17:08:11.673,9.241,-1.0370,1.0377,-2.5780,0.3500,2.2176,6.3361,0.0031,0.0033
2025-12-07 17:08:11.729,9.296,-1.0570,1.0171,-2.5367,0.3500,2.0455,5.8443,0.0034,0.0036
2025-12-07 17:08:11.776,9.345,-1.0719,0.9945,-2.4810,0.4900,1.8389,3.7528,0.0036,0.0038
2025-12-07 17:08:11.822,9.391,-1.0804,0.9753,-2.4219,0.4900,1.6003,3.2660,0.0037,0.0039
2025-12-07 17:08:11.974,9.543,-1.0822,0.9701,-2.4055,0.4900,1.2093,2.4679,0.0030,0.0032
2025-12-07 17:08:11.983,9.552,-1.0852,0.9597,-2.3737,0.4900,1.0268,2.0954,0.0031,0.0033
2025-12-07 17:08:12.022,9.591,-1.0967,0.8961,-2.1894,0.7000,-0.1192,0.1703,0.0036,0.0038
2025-12-07 17:08:12.072,9.641,-1.1010,0.8798,-2.1603,0.7000,-0.3259,0.4655,0.0037,0.0040
2025-12-07 17:08:12.124,9.693,-1.1094,0.8617,-2.1499,0.7000,-0.3796,0.5423,0.0040,0.0042
2025-12-07 17:08:12.174,9.742,-1.1247,0.8372,-2.1541,0.7000,-0.3510,0.5015,0.0042,0.0044
2025-12-07 17:08:12.309,9.878,-1.1332,0.8259,-2.1599,0.7000,0.1044,0.1491,0.0038,0.0041
2025-12-07 17:08:12.325,9.894,-1.1463,0.8095,-2.1693,0.7000,0.1977,0.2825,0.0041,0.0043
2025-12-07 17:08:12.373,9.942,-1.1906,0.7546,-2.1926,0.7000,0.4948,0.7069,0.0049,0.0052
2025-12-07 17:08:12.429,9.998,-1.2020,0.7368,-2.1848,0.7000,0.4860,0.6943,0.0052,0.0054
2025-12-07 17:08:12.473,10.041,-1.2086,0.7244,-2.1758,0.7000,0.4534,0.6478,0.0053,0.0056
2025-12-07 17:08:12.616,10.185,-1.2153,0.7120,-2.1670,0.7000,0.4603,0.6576,0.0044,0.0048
2025-12-07 17:08:12.630,10.199,-1.2185,0.7058,-2.1624,0.7000,0.4390,0.6271,0.0046,0.0049
2025-12-07 17:08:12.673,10.242,-1.2492,0.6432,-2.1170,0.7000,0.2555,0.3650,0.0056,0.0059
2025-12-07 17:08:12.726,10.295,-1.2612,0.6178,-2.1021,0.7000,0.2030,0.2899,0.0060,0.0064
2025-12-07 17:08:12.775,10.344,-1.2708,0.5991,-2.0956,0.7000,0.1985,0.2835,0.0064,0.0067
2025-12-07 17:08:12.931,10.500,-1.2836,0.5742,-2.0884,0.7000,0.3063,0.4376,0.0059,0.0063
2025-12-07 17:08:12.975,10.544,-1.3119,0.5178,-2.0724,0.7000,0.3220,0.4600,0.0071,0.0076
2025-12-07 17:08:13.026,10.594,-1.3322,0.4731,-2.0537,0.7000,0.3069,0.4384,0.0082,0.0086
2025-12-07 17:08:13.077,10.645,-1.3432,0.4473,-2.0417,0.7000,0.2886,0.4123,0.0086,0.0090
2025-12-07 17:08:13.124,10.693,-1.3513,0.4279,-2.0329,0.7000,0.2819,0.4027,0.0090,0.0094
2025-12-07 17:08:13.180,10.749,-1.3620,0.4019,-2.0226,0.7000,0.2931,0.4187,0.0096,0.0101
2025-12-07 17:08:13.329,10.898,-1.3620,0.4019,-2.0226,0.7000,0.3435,0.4908,0.0089,0.0095
2025-12-07 17:08:13.377,10.946,-1.3899,0.3300,-1.9928,0.7000,0.3611,0.5158,0.0112,0.0117
2025-12-07 17:08:13.427,10.995,-1.3921,0.3234,-1.9894,0.7000,0.3634,0.5192,0.0114,0.0120
2025-12-07 17:08:13.481,11.050,-1.4030,0.2904,-1.9713,0.7000,0.3528,0.5040,0.0122,0.0123
2025-12-07 17:08:13.636,11.204,-1.4093,0.2705,-1.9604,0.7000,0.3486,0.4980,0.0127,0.0127
2025-12-07 17:08:13.677,11.246,-1.4296,0.2033,-1.9285,0.7000,0.4169,0.5956,0.0120,0.0120
2025-12-07 17:08:13.723,11.291,-1.4385,0.1694,-1.9103,0.7000,0.4399,0.6284,0.0117,0.0117
2025-12-07 17:08:13.777,11.345,-1.4432,0.1491,-1.8973,0.7000,0.4476,0.6394,0.0115,0.0115
2025-12-07 17:08:13.929,11.498,-1.4461,0.1355,-1.8886,0.3500,2.1502,6.1435,0.0018,0.0020
2025-12-07 17:08:13.974,11.543,-1.4587,0.0673,-1.8442,0.3500,2.2276,6.3645,0.0023,0.0024
2025-12-07 17:08:14.025,11.594,-1.4615,0.0419,-1.8224,0.3500,2.2656,6.4733,0.0024,0.0025
2025-12-07 17:08:14.077,11.646,-1.4617,0.0177,-1.7910,0.3500,2.2256,6.3588,0.0025,0.0026
2025-12-07 17:08:14.124,11.693,-1.4591,-0.0052,-1.7504,0.3500,2.0217,5.7763,0.0027,0.0028
2025-12-07 17:08:14.171,11.740,-1.4556,-0.0212,-1.7160,0.4900,1.9217,3.9218,0.0028,0.0029
2025-12-07 17:08:14.355,11.924,-1.4526,-0.0313,-1.6908,0.4900,1.4967,3.0545,0.0022,0.0024
2025-12-07 17:08:14.377,11.945,-1.4409,-0.0576,-1.6117,0.4900,1.0698,2.1834,0.0024,0.0026
2025-12-07 17:08:14.427,11.996,-1.4198,-0.0917,-1.4953,0.7000,0.3600,0.5143,0.0027,0.0028
2025-12-07 17:08:14.474,12.043,-1.4144,-0.1016,-1.4700,0.7000,0.2022,0.2889,0.0028,0.0029
2025-12-07 17:08:14.530,12.099,-1.4051,-0.1245,-1.4364,0.7000,0.0072,0.0103,0.0030,0.0031
2025-12-07 17:08:14.664,12.232,-1.4033,-0.1308,-1.4318,0.7000,0.1905,0.2721,0.0026,0.0027
2025-12-07 17:08:14.672,12.241,-1.3983,-0.1579,-1.4264,0.7000,0.1945,0.2779,0.0028,0.0029
2025-12-07 17:08:14.729,12.298,-1.3873,-0.2272,-1.4218,0.7000,0.2897,0.4139,0.0033,0.0035
2025-12-07 17:08:14.779,12.348,-1.3816,-0.2546,-1.4133,0.7000,0.2847,0.4067,0.0036,0.0037
2025-12-07 17:08:14.912,12.481,-1.3769,-0.2751,-1.4056,0.7000,0.4239,0.6056,0.0031,0.0033
2025-12-07 17:08:14.927,12.495,-1.3753,-0.2820,-1.4031,0.7000,0.4173,0.5961,0.0032,0.0034
2025-12-07 17:08:14.980,12.548,-1.3581,-0.3500,-1.3757,0.7000,0.3543,0.5062,0.0039,0.0041
2025-12-07 17:08:15.025,12.594,-1.3541,-0.3635,-1.3686,0.7000,0.3317,0.4738,0.0040,0.0042
2025-12-07 17:08:15.076,12.645,-1.3462,-0.3904,-1.3563,0.7000,0.2953,0.4218,0.0044,0.0046
2025-12-07 17:08:15.125,12.694,-1.3401,-0.4106,-1.3477,0.7000,0.2736,0.3909,0.0046,0.0048
2025-12-07 17:08:15.352,12.921,-1.3341,-0.4308,-1.3399,0.7000,0.3474,0.4963,0.0040,0.0042
2025-12-07 17:08:15.372,12.941,-1.3196,-0.4777,-1.3227,0.7000,0.3201,0.4572,0.0046,0.0049
2025-12-07 17:08:15.423,12.991,-1.3042,-0.5243,-1.3056,0.7000,0.3008,0.4298,0.0053,0.0055
2025-12-07 17:08:15.475,13.044,-1.2996,-0.5375,-1.3001,0.7000,0.2908,0.4154,0.0054,0.0056
2025-12-07 17:08:15.635,13.204,-1.2949,-0.5508,-1.2948,0.7000,0.3553,0.5076,0.0049,0.0052
2025-12-07 17:08:15.678,13.247,-1.2755,-0.6035,-1.2732,0.7000,0.3263,0.4662,0.0059,0.0061
2025-12-07 17:08:15.727,13.296,-1.2677,-0.6231,-1.2640,0.7000,0.3126,0.4466,0.0063,0.0065
2025-12-07 17:08:15.776,13.345,-1.2598,-0.6426,-1.2555,0.7000,0.3019,0.4313,0.0065,0.0068
2025-12-07 17:08:15.824,13.393,-1.2492,-0.6685,-1.2445,0.7000,0.3011,0.4301,0.0071,0.0074
2025-12-07 17:08:16.058,13.627,-1.2492,-0.6685,-1.2445,0.7000,0.3369,0.4813,0.0066,0.0069
2025-12-07 17:08:16.073,13.642,-1.2271,-0.7201,-1.2229,0.7000,0.3396,0.4851,0.0079,0.0083
2025-12-07 17:08:16.122,13.691,-1.1917,-0.7965,-1.1892,0.7000,0.3910,0.5586,0.0094,0.0094
2025-12-07 17:08:16.309,13.878,-1.1821,-0.8153,-1.1793,0.7000,0.3898,0.5568,0.0096,0.0096
2025-12-07 17:08:16.329,13.898,-1.1756,-0.8278,-1.1723,0.7000,0.3944,0.5634,0.0096,0.0096
2025-12-07 17:08:16.379,13.948,-1.1452,-0.8832,-1.1408,0.7000,0.4325,0.6179,0.0092,0.0092
2025-12-07 17:08:16.427,13.996,-1.1452,-0.8832,-1.1408,0.7000,0.4325,0.6179,0.0092,0.0092
2025-12-07 17:08:16.477,14.046,-1.1452,-0.8832,-1.1408,0.7000,0.4325,0.6179,0.0092,0.0092
2025-12-07 17:08:16.601,14.170,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:16.622,14.191,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:16.676,14.245,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:16.725,14.294,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:16.775,14.343,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:16.877,14.446,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:16.921,14.490,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:16.971,14.540,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:17.022,14.590,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:17.075,14.644,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:17.206,14.774,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
2025-12-07 17:08:17.226,14.795,-1.1452,-0.8832,-1.1408,0.3500,2.0893,5.9693,0.0013,0.0014
